hostname,ContextSwitchesPerSecond,AbstractionLayer,iface,iface_speed,IPTAB_activated,IPTAB_complexity,IPTAB_maxRules,IPTAB_RX_bytes,IPTAB_RX_packets,IPTAB_TX_bytes,IPTAB_TX_packets,OVS_activated,OVS_complexity,OVS_maxRules,OVS_RX_bytes,OVS_RX_dropped,OVS_RX_packets,OVS_TX_bytes,OVS_TX_dropped,OVS_TX_packets,TC_activated,TC_queueDiscipline,TC_queueLenght,TC_complexity,TC_current_bwd_guaranteed,TC_maxRules,TC_RX_bytes,TC_RX_dropped,TC_RX_packets,TC_TX_bytes,TC_TX_dropped,TC_TX_packets,encapsulationLayer,encapsulationType1,encapsulationType2,sense,l3Proto,dstIP,macSrc,macDst,l4Proto,tos,outTos,dstPort,state,totalpktCount,totalBits,packetSize,programmableTechnology,activatedRuleTimeSecs,averageMatchedBytes,averageMatchedPackets,currentMatchedBytesPerPeriod,currentMatchedPacketsPerPeriod,lastMatchedTime,ruleComplexity,totalMatchedBytes,totalMatchedPackets,actionType,actionName,IPTAB_MIN_CRR_currentMatchedPacketsPerPeriod,IPTAB_MAX_CRR_currentMatchedPacketsPerPeriod,IPTAB_MIN_TOTAL_totalMatchedPackets,IPTAB_MAX_TOTAL_totalMatchedPackets,IPTAB_numberRulesActivatedTotal,IPTAB_MEAN_CRR,IPTAB_MEDIAN_CRR,IPTAB_ST_CRR,IPTAB_Q1_CRR,IPTAB_Q3_CRR,IPTAB_MEAN_TOTAL,IPTAB_MEDIAN_TOTAL,IPTAB_ST_TOTAL,IPTAB_Q1_TOTAL,IPTAB_Q3_TOTAL,OVS_MIN_CRR_currentMatchedPacketsPerPeriod,OVS_MAX_CRR_currentMatchedPacketsPerPeriod,OVS_MIN_TOTAL_totalMatchedPackets,OVS_MAX_TOTAL_totalMatchedPackets,OVS_numberRulesActivatedTotal,OVS_MEAN_CRR,OVS_MEDIAN_CRR,OVS_ST_CRR,OVS_Q1_CRR,OVS_Q3_CRR,OVS_MEAN_TOTAL,OVS_MEDIAN_TOTAL,OVS_ST_TOTAL,OVS_Q1_TOTAL,OVS_Q3_TOTAL,TC_MIN_CRR_currentMatchedPacketsPerPeriod,TC_MAX_CRR_currentMatchedPacketsPerPeriod,TC_MIN_TOTAL_totalMatchedPackets,TC_MAX_TOTAL_totalMatchedPackets,TC_numberRulesActivatedTotal,TC_MEAN_CRR,TC_MEDIAN_CRR,TC_ST_CRR,TC_Q1_CRR,TC_Q3_CRR,TC_MEAN_TOTAL,TC_MEDIAN_TOTAL,TC_ST_TOTAL,TC_Q1_TOTAL,TC_Q3_TOTAL,timestamp
EDGE-IAAS-0-COMPUTE-2,9,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,12370171,0,68023,100612,0,541,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,10808,11067392,128.0,OVS,92.0,24071.478260869564,132.2608695652174,27300,150,0.0,5,2214576,12168,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,151,12140,12168,4,137.75,150.0,21.798795838302627,125.0,150.5,12153.25,12152.5,11.255554184490428,12142.5,12164.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689855072.0
EDGE-IAAS-0-COMPUTE-2,9,0,eth0,10000000000,True,8.0,4096.0,785531.0,5113.0,14990238.0,42363.0,True,4,16384,99542,0,891,3470368,0,39448,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,9189,2499408,34.0,IPTABLES,7.0,14401.714285714286,116.14285714285714,13144,106,0.0,13,100812,813,INSERT,DROP,106,106,813,813,1,106.0,106.0,0.0,106.0,106.0,813.0,813.0,0.0,813.0,813.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694787820.070673
EDGE-IAAS-0-COMPUTE-1,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,6296645,0,11177,25124,0,62,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,11196,45850624,512.0,OVS,77.0,61319.11688311688,108.33766233766234,84900,150,0.0,5,4721572,8342,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,150,8342,8342,1,150.0,150.0,0.0,150.0,150.0,8342.0,8342.0,0.0,8342.0,8342.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689845471.0
EDGE-IAAS-0-COMPUTE-1,4,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,7365621,0,13114,265654,0,505,True,noqueue,1000,8,0,4096,3983340.0,7033.0,7228.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3070,12574720,512.0,TC,31.0,31998.1935483871,57.96774193548387,37536,68,0.0,3,991944,1797,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,70,1682,1797,4,61.25,62.5,8.166241485530538,53.5,69.0,1742.75,1746.0,51.73188088596818,1691.5,1794.0,1689795629.0
EDGE-IAAS-0-COMPUTE-1,3,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,4183841,0,7461,95520,0,196,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3573,14635008,512.0,OVS,38.0,32083.263157894737,56.68421052631579,41884,74,0.0,5,1219164,2154,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,75,2154,2158,2,74.5,74.5,0.5,74.5,74.5,2156.0,2156.0,2.0,2156.0,2156.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689850230.0
EDGE-IAAS-0-COMPUTE-1,8,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,8357802,0,7820,53598,0,120,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7559,61923328,1024.0,OVS,116.0,57589.36206896552,53.422413793103445,52822,49,0.0,5,6680366,6197,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,6197,6197,1,49.0,49.0,0.0,49.0,49.0,6197.0,6197.0,0.0,6197.0,6197.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689849570.0
EDGE-IAAS-0-COMPUTE-1,7,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,2700701,0,14867,31986,0,174,True,noqueue,1000,8,0,4096,1434873.0,8536.0,8544.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,14130,14469120,128.0,TC,79.0,18178.025316455696,108.20253164556962,17808,106,0.0,3,1436064,8548,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,106,8548,8548,1,106.0,106.0,0.0,106.0,106.0,8548.0,8548.0,0.0,8548.0,8548.0,1689784259.0
EDGE-IAAS-0-COMPUTE-1,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,22790314,0,40373,217648,0,435,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6297,25792512,512.0,OVS,47.0,78360.89361702128,138.4468085106383,84900,150,0.0,5,3682962,6507,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,150,6470,6607,4,112.5,100.0,21.65063509461097,100.0,125.0,6543.0,6547.5,56.44909210961679,6488.5,6597.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689854197.0
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,4830132,0,4544,88080,0,169,True,noqueue,1000,8,0,4096,1544111.0,1451.0,1453.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,4068,33325056,1024.0,TC,27.0,57968.2962962963,54.48148148148148,60648,57,0.0,3,1565144,1471,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,57,1471,1471,1,57.0,57.0,0.0,57.0,57.0,1471.0,1471.0,0.0,1471.0,1471.0,1689789621.0
EDGE-IAAS-0-COMPUTE-2,7,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,33743803,0,31435,207040,0,415,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7556,61898752,1024.0,OVS,100.0,65801.12,61.04,53900,50,0.0,5,6580112,6104,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,50,6078,6138,4,43.75,50.0,10.825317547305485,37.5,50.0,6113.0,6118.0,23.93741840717165,6091.0,6135.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689868892.0
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,1338363,0,15179,36144,0,329,True,noqueue,1000,8,0,4096,674022.0,9067.0,9100.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7532,2048704,34.0,TC,83.0,4027.204819277109,54.42168674698795,4366,59,0.0,3,334258,4517,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,59,4517,4533,2,58.0,58.0,1.0,58.0,58.0,4525.0,4525.0,8.0,4525.0,4525.0,1689786658.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,10000000000,True,8.0,4096.0,960767.0,6834.0,17519625.0,32388.0,True,4,16384,42846,0,395,2416964,0,27473,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6152,1673344,34.0,IPTABLES,75.0,13129.12,105.88,12524,101,0.0,13,984684,7941,INSERT,DROP,101,103,7805,7941,2,102.0,102.0,1.0,102.0,102.0,7873.0,7873.0,68.0,7873.0,7873.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694785165.727079
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,651600,0,7382,11640,0,104,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,7177,1952144,34.0,OVS,40.0,9743.8,110.725,8800,100,0.0,5,389752,4429,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,4429,4429,1,100.0,100.0,0.0,100.0,100.0,4429.0,4429.0,0.0,4429.0,4429.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689846632.0
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,18501165,0,17250,103570,0,214,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8538,69943296,1024.0,OVS,128.0,59559.5,55.25,53900,50,0.0,5,7623616,7072,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50,7072,7100,2,50.0,50.0,0.0,50.0,50.0,7086.0,7086.0,14.0,7086.0,7086.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689849999.0
EDGE-IAAS-0-COMPUTE-1,7,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,7018827,0,6577,52970,0,113,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6566,53788672,1024.0,OVS,93.0,56855.8064516129,52.74193548387097,52822,49,0.0,5,5287590,4905,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,4905,4905,1,49.0,49.0,0.0,49.0,49.0,4905.0,4905.0,0.0,4905.0,4905.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689849552.0
EDGE-IAAS-0-COMPUTE-2,5,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,2790222,0,9048,40264,0,152,True,noqueue,1000,8,0,4096,1743624.0,5887.0,5897.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8990,18408440,256.0,TC,115.0,15152.62608695652,51.19130434782609,0,0,3.0,3,1742552,5887,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5887,5887,1,0.0,0.0,0.0,0.0,0.0,5887.0,5887.0,0.0,5887.0,5887.0,1689782488.0
EDGE-IAAS-0-COMPUTE-2,5,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,21210227,0,19757,103496,0,207,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9179,75194368,1024.0,OVS,56.0,124759.25,115.73214285714286,161700,150,0.0,5,6986518,6481,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,150,6477,6481,2,124.5,124.5,25.5,124.5,124.5,6479.0,6479.0,2.0,6479.0,6479.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689853303.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,2204984,0,25021,43516,0,408,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6045,1645400,34.0,OVS,76.0,5392.315789473684,61.276315789473685,4400,50,0.0,5,409816,4657,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,75,4583,4682,4,56.25,50.0,10.825317547305485,50.0,62.5,4650.25,4668.0,40.00859282704154,4620.0,4680.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689855970.0
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,17093929,0,30282,98980,0,213,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,15182,62156168,512.0,OVS,103.0,64661.3786407767,114.24271844660194,56600,100,0.0,5,6660122,11767,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,150,11686,11767,2,125.0,125.0,25.0,125.0,125.0,11726.5,11726.5,40.5,11726.5,11726.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689852977.0
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,8709611,0,8142,88634,0,169,True,noqueue,1000,8,0,4096,2277016.0,2140.0,2142.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,8186,67059712,1024.0,TC,19.0,117600.0,110.52631578947368,109592,103,0.0,3,2234400,2100,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,103,2100,2100,1,103.0,103.0,0.0,103.0,103.0,2100.0,2100.0,0.0,2100.0,2100.0,1689792015.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,3655873,0,20143,121550,0,638,True,noqueue,1000,8,0,4096,2294028.0,9287.0,13662.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5051,5172224,128.0,TC,34.0,9837.882352941177,58.55882352941177,8736,52,0.0,3,334488,1991,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,67,1895,3386,4,54.5,52.5,7.697402159170326,49.0,60.0,2309.0,1977.5,622.7908958872151,1929.5,2688.5,1689795029.0
EDGE-IAAS-0-COMPUTE-1,9,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,3393610,0,18702,71530,0,392,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,4534,4641792,128.0,OVS,44.0,12595.227272727272,69.20454545454545,13468,74,0.0,5,554190,3045,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,75,3011,3110,4,74.25,74.0,0.4330127018922193,74.0,74.5,3065.0,3069.5,39.31284777270657,3028.0,3102.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689856539.0
EDGE-IAAS-0-COMPUTE-2,9,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,11534252,0,37294,145816,0,491,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,4213,8626176,256.0,OVS,36.0,44123.333333333336,142.33333333333334,46500,150,0.0,5,1588440,5124,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,200,4851,5124,4,150.25,150.0,35.00267846894006,125.5,175.0,4979.5,4971.5,124.88494705127596,4855.5,5103.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689854550.0
EDGE-IAAS-0-COMPUTE-2,5,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,3839909,0,6855,164566,0,317,True,noqueue,1000,8,0,4096,386400.0,681.0,700.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3070,12574720,512.0,TC,6.0,32292.0,58.5,29256,53,0.0,3,193752,351,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,54,308,351,2,53.5,53.5,0.5,53.5,53.5,329.5,329.5,21.5,329.5,329.5,1689789005.0
EDGE-IAAS-0-COMPUTE-1,2,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,4538729,0,24975,37124,0,210,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12127,12419072,128.0,OVS,82.0,20652.560975609755,113.47560975609755,27482,151,0.0,5,1693510,9305,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,151,9240,9305,2,126.0,126.0,25.0,126.0,126.0,9272.5,9272.5,32.5,9272.5,9272.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689852183.0
EDGE-IAAS-0-COMPUTE-1,5,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,26850198,0,25035,206602,0,407,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6058,49627136,1024.0,OVS,72.0,68977.02777777778,63.98611111111112,53900,50,0.0,5,4966346,4607,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,75,4607,4680,4,56.0,50.0,10.977249200050077,49.5,62.5,4640.25,4637.0,26.166533969939543,4620.0,4660.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689868867.0
EDGE-IAAS-0-COMPUTE-2,6,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,10185067,0,56015,100064,0,532,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7202,7375872,128.0,OVS,71.0,23936.845070422536,131.5211267605634,27300,150,0.0,5,1699516,9338,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,151,9338,9444,4,137.75,150.0,21.798795838302627,125.0,150.5,9401.5,9412.0,39.02242944769072,9373.0,9430.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689855055.0
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,18461473,0,17218,177590,0,340,True,noqueue,1000,8,0,4096,11824762.0,11088.0,11127.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8518,69711856,1023.0,TC,102.0,57362.117647058825,53.91176470588236,69160,65,0.0,3,5850936,5499,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,65,5493,5499,2,59.0,59.0,6.0,59.0,59.0,5496.0,5496.0,3.0,5496.0,5496.0,1689790273.0
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,10000000000,True,8.0,4096.0,2312703.0,8947.0,47252523.0,58384.0,True,4,16384,1248376,0,2248,30130326,0,53319,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3188,13058048,512.0,IPTABLES,68.0,32171.58823529412,53.44117647058823,31906,53,0.0,13,2187668,3634,INSERT,DROP,48,53,3633,3634,2,50.5,50.5,2.5,50.5,50.5,3633.5,3633.5,0.5,3633.5,3633.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694796725.168853
EDGE-IAAS-0-COMPUTE-1,9,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,8375570,0,14894,192906,0,377,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3559,14577664,512.0,OVS,32.0,36966.875,65.3125,28300,50,0.0,5,1182940,2090,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,75,2040,2105,4,56.0,50.0,10.977249200050077,49.5,62.5,2073.0,2073.5,25.777897509300484,2048.5,2097.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689857729.0
EDGE-IAAS-0-COMPUTE-2,9,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,4126340,0,7376,192468,0,369,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,1589,6508544,512.0,OVS,4.0,39478.5,69.75,42450,75,0.0,5,157914,279,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,214,214,303,4,109.5,75.0,60.33448433524563,74.5,144.5,260.75,263.0,33.51398961627815,230.5,291.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689857704.0
